	2.4	2.7	3.4	3.6	3.8	3.9	5.4	6.6	6.7
ENSRNOG00000000001	72.8765566886754	124.617668370505	79.4887352668783	130.295025788948	118.031984386282	89.1740706071218	116.227861254844	84.2990038056255	103.8533076716
ENSRNOG00000000007	7539.41104651933	5674.47646062539	6204.6377562294	7943.50364120209	7719.87706143003	5905.65898556451	4285.78798627115	6009.94852695445	7166.93795696969
ENSRNOG00000000008	2.65005660686092	0	2.70984324773449	5.61616490469605	1.95094189068234	2.12319215731243	0.915180009880664	0.633827096282899	3.17918288790612
ENSRNOG00000000009	6.62514151715231	1.09313744184654	3.61312433031265	3.36969894281763	5.85282567204703	2.12319215731243	9.15180009880664	8.87357934796058	4.23891051720815
ENSRNOG00000000010	55.6511887440794	22.9558862787773	294.469632920481	312.2587687011	335.562005197363	136.945894146651	144.598441561145	276.348613979344	302.022374351081
ENSRNOG00000000012	39.7508491029139	41.5392227901685	18.0656216515633	40.4363873138116	36.0924249776233	52.0182078541544	38.4375604149879	30.4237006215791	44.5085604306856
ENSRNOG00000000017	10.6002264274437	8.74509953477232	4.51640541289081	11.2323298093921	2.92641283602351	10.6159607865621	4.57590004940332	10.1412335405264	5.29863814651019
ENSRNOG00000000024	522.061151551602	743.333460455647	921.346704229726	1033.37434246407	1072.04256892995	977.729988442372	981.072970592072	1047.71619015563	1201.73113162851
ENSRNOG00000000033	3919.43372154731	6950.1678552603	5871.32703675806	7353.80632620901	8542.19906835263	6496.96800137602	7913.5615454381	6421.30231244205	6738.80799473166
ENSRNOG00000000034	50.3510755303576	92.9166825569558	64.1329568630496	88.7354054941976	85.841443190023	101.913223550996	112.567141215322	121.060975390034	73.1212064218406
ENSRNOG00000000036	185.503962480265	356.362806041972	452.54382237166	562.739723450544	748.186215076678	566.892306002418	691.876087469782	798.622141316452	838.244554777912
ENSRNOG00000000040	200.079273818	385.877516971828	303.502443746263	238.125391959113	185.339479614822	360.942666743112	282.790623053125	408.81847710247	194.989883791575
ENSRNOG00000000041	94.0770095435628	90.7304076732628	72.262486606253	73.0101437610486	84.8659722446819	73.2501294272787	68.6385007410498	66.5518451097044	81.5990274562569
ENSRNOG00000000042	2253.87314413522	1805.86305393048	1774.94732726609	1838.73238979749	1885.58533734448	1734.64799252425	1594.24357721212	1869.15610693827	1899.03191170925
ENSRNOG00000000043	654.563981894648	1229.77962207736	1492.22034841913	1238.92597797595	789.155994781007	1440.58587873648	1866.96722015655	1535.12922719718	1275.91206567965
ENSRNOG00000000044	1909.3657852433	2181.90233392569	2412.66377156627	2028.55876357621	1893.38910490721	2254.8300710658	2546.94596749789	2316.00420981771	2134.29144541431
ENSRNOG00000000047	276.930915416967	591.387356038978	595.262233419009	622.271071440322	522.852426702868	669.86712563207	756.853868171309	1196.03173068583	554.237550124966
ENSRNOG00000000048	13786.919497194	16904.2774007149	18061.1052461504	15388.2918388672	16603.4909606521	11987.542920186	9771.37696549585	11314.447495746	13299.5817477406
ENSRNOG00000000054	1681.46091705326	7078.06493595634	4507.37260206503	4099.80038042812	5604.08058098503	4684.82349510987	4941.97205335559	3490.48581922992	5341.02725168227
ENSRNOG00000000062	2579.83010677911	1941.41209671945	2091.99898725103	2394.7327153624	2374.29628096041	2134.86971417764	2245.85174424715	2226.63458924182	2391.8052593347
ENSRNOG00000000064	1276.00225620354	1728.25029555938	1262.78695344427	1217.5845513381	1464.1818889571	1738.89437683888	1368.19411477159	1248.63937967731	1798.35778692556
ENSRNOG00000000065	11.9252547308742	4.37254976738616	0.903281082578163	4.49293192375684	1.95094189068234	9.55436470790591	2.74554002964199	8.87357934796058	2.11945525860408
ENSRNOG00000000066	1338.27858646477	1136.8629395204	1409.11848882193	1182.76432892899	1105.20858107155	1708.10809055785	1581.43105707379	1521.18503107896	1446.52821399728
ENSRNOG00000000068	1780.83803981054	2011.37289299763	1943.86088970821	1764.5990130555	1973.37772242519	1946.96720825549	1917.30212069999	1818.44993923564	1808.95506321858
